"","trialID","a1","a2","b1","b2","c1","c2","timestep","last_observation","est_a1","est_a2","est_b1","est_b2","est_c1","est_c2","est_avalue","est_bvalue","est_cvalue","currentbest","evi","pchangemind"
"44",4,-1,0,0,-1,-0.8,-0.2,5,"type:calc,option:1,feature:2,obs:-0.64907223310002",0.0929537721707488,-0.403943671063428,0.0129467003286808,-0.414993451152745,-0.111850868048523,-0.126742147943199,-0.31098989889268,-0.402046750824064,-0.238593015991722,3,0.737952445985358,0.66
"45",5,-1,0,0,-1,-0.2,-0.8,5,"type:ord,opt1:1,opt2:2,feature:1,obs:-0.991345273213006",-0.406638226991831,0.542578729985806,0.309326578530967,-0.243316599484685,0.110340775675173,-0.21807064596924,0.135940502993976,0.0660099790462814,-0.107729870294066,1,0.624274627163233,0.6705
"46",6,-1,0,0,-1,-1.2,-0.2,5,"type:ord,opt1:1,opt2:2,feature:2,obs:0.706851148130485",-0.118803244504593,0.164921459923923,0.120672385935439,-0.390208342095822,-0.553779210057351,0.259459734250367,0.0461182154193292,-0.269535956160383,-0.294319475806983,1,0.543914309476668,0.5565
"47",7,-1,0,0,-1,-0.2,-1.2,5,"type:ord,opt1:2,opt2:3,feature:2,obs:-0.602131109683495",-0.202159536096617,0.345984282747437,-0.0251874539297832,-0.383523320932151,0.225188841062406,-0.0365638019674036,0.143824746650821,-0.408710774861934,0.188625039095003,3,0.587293761549519,0.604
"48",8,-1,0,0,-1,-0.5,-0.5,5,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.455476547217024",-0.14873609865686,-0.290331525576176,-0.00403807072623091,-0.887492627416672,0.162303519341045,-0.338136518099141,-0.439067624233036,-0.891530698142903,-0.175832998758096,3,0.491036034215786,0.5475
"49",9,-1,0,0,-1,-0.8,-0.2,5,"type:ord,opt1:1,opt2:3,feature:1,obs:-0.573117323363947",-0.118075962571327,0.654630393915089,0.0123960968664018,-0.581726211841467,0.137709066989977,0.578797652570751,0.536554431343761,-0.569330114975065,0.716506719560728,3,0.45256836822141,0.51
"50",10,-1,0,0,-1,-0.2,-0.8,5,"type:calc,option:2,feature:1,obs:-0.0804559443196471",-1.28283399378821,0.227498668539076,-0.0647471581509673,0.00271884350286739,0.338620216641973,-0.261044210549457,-1.05533532524914,-0.0620283146480999,0.077576006092516,3,0.517945866262136,0.502
"51",1,-1,0,0,-1,-1.2,-0.2,6,"type:calc,option:3,feature:2,obs:-0.503929609079568",-0.473891815006894,-0.00172917782580362,-0.530652421567572,-0.341746543386861,-0.409286656303321,-0.403156619910137,-0.475620992832697,-0.872398964954433,-0.812443276213459,1,0.405244894417503,0.5115
"52",2,-1,0,0,-1,-0.2,-1.2,6,"type:ord,opt1:1,opt2:3,feature:2,obs:0.468924642202091",-0.110768692468396,0.348214030284884,0.168614978175726,-0.126781406681617,-0.0644155885989358,-0.256909429117287,0.237445337816488,0.0418335714941082,-0.321325017716223,1,0.434437706769052,0.5585
"53",3,-1,0,0,-1,-0.5,-0.5,6,"type:ord,opt1:1,opt2:3,feature:1,obs:0.496367335875255",0.0608467526013233,0.383806943741253,-0.368791487469505,-0.223156156062378,-0.115633997730349,-0.192096409276466,0.444653696342577,-0.591947643531883,-0.307730407006815,1,0.243921679723036,0.3535
"54",4,-1,0,0,-1,-0.8,-0.2,6,"type:calc,option:2,feature:1,obs:-0.722487464257841",0.160717198304082,-0.405152296434903,-0.577909173452015,-0.437811057188128,-0.113202373459555,-0.157160826248752,-0.244435098130821,-1.01572023064014,-0.270363199708307,1,0.50442991040507,0.5585
"55",5,-1,0,0,-1,-0.2,-0.8,6,"type:ord,opt1:1,opt2:2,feature:2,obs:0.800467831974697",-0.421369479699213,0.506288025900644,0.287187860628501,-0.268359940954665,0.0885477189572627,-0.234227166097862,0.0849185462014308,0.0188279196738358,-0.145679447140599,1,0.595319791629043,0.6515
"56",6,-1,0,0,-1,-1.2,-0.2,6,"type:ord,opt1:1,opt2:2,feature:2,obs:0.588745418993002",-0.133548909979046,0.156100108396806,0.0979746816113673,-0.413242076004598,-0.556698804236792,0.227295769372661,0.0225511984177597,-0.31526739439323,-0.329403034864131,1,0.497020006499505,0.556
"57",7,-1,0,0,-1,-0.2,-1.2,6,"type:calc,option:2,feature:1,obs:-0.643511209695158",-0.215989903109488,0.366447141504007,-0.509425583547583,-0.347591916882808,0.198362410944387,-0.00198655216671298,0.150457238394518,-0.85701750043039,0.196375858777674,3,0.451186026883855,0.528
"58",8,-1,0,0,-1,-0.5,-0.5,6,"type:ord,opt1:2,opt2:3,feature:1,obs:0.445573742151257",-0.213060505898569,-0.228595501996966,0.235308893156025,-0.906785819987257,0.0125321989807173,-0.319730997938719,-0.441656007895535,-0.671476926831232,-0.307198798958002,3,0.499453443904803,0.6065
"59",9,-1,0,0,-1,-0.8,-0.2,6,"type:calc,option:3,feature:2,obs:0.508539960493086",-0.162599913253846,0.659944383197121,-0.0119030797797357,-0.570502956178494,0.116699661951895,0.532103425622026,0.497344469943275,-0.58240603595823,0.64880308757392,3,0.404619014112588,0.5355
